-1.16E+01,-1.16E+01
-7.26E+00,-1.04E+01
4.36E+00,-6.94E+00
1.18E+01,-2.64E+00
4.46E+00,5.66E-01
-7.13E+00,1.67E+00
-1.16E+01,9.03E-01
-8.27E+00,-7.97E-01
-3.04E+00,-2.03E+00
-1.55E+00,-1.55E+00
-3.33E+00,1.42E+00
-3.78E+00,6.19E+00
-3.22E+00,1.01E+01
-3.76E+00,1.01E+01
-3.35E+00,5.91E+00
-1.55E+00,-4.59E-01
-2.94E+00,-6.29E+00
-8.22E+00,-1.01E+01
-1.16E+01,-1.16E+01
